Location	Name	ID	Count	Slots
General 8-Slot14-Slot36	Empty	0	0	0
General 8-Slot14-Slot37	Empty	0	0	0
General 8-Slot14-Slot38	Empty	0	0	0
General 8-Slot14-Slot39	Empty	0	0	0
General 8-Slot14-Slot40	Empty	0	0	0
General 8-Slot15	Staff of Viral Flux	127554	1	6
General 8-Slot15-Slot1	Empty	0	0	0
General 8-Slot15-Slot2	Empty	0	0	0
General 8-Slot15-Slot3	Empty	0	0	0
General 8-Slot16	Voidstone Ore Powder	170311	21	6
General 8-Slot17	Cloudy Potion	14514	12	6
General 8-Slot18	Cloudy Potion	14514	20	6
General 8-Slot19	Exarch Breastplate of Shattered Dominion	175621	1	6
General 8-Slot19-Slot1	Empty	0	0	0
General 8-Slot19-Slot2	Empty	0	0	0
General 8-Slot19-Slot3	Extra Planar Potential Shard	148442	1	6
General 8-Slot19-Slot4	Empty	0	0	0
General 8-Slot20	Harbinger Scale Shield	173741	1	6
General 8-Slot20-Slot1	Empty	0	0	0
General 8-Slot20-Slot2	Magically Balanced Green Gem	173374	1	6
General 8-Slot20-Slot3	Steely Stone of Buckling	171179	1	6
General 8-Slot20-Slot4	Empty	0	0	0
General 8-Slot21	Totem of Elitist Rites	68815	1	6
General 8-Slot21-Slot1	Empty	0	0	0
General 8-Slot22	Adventurer's Stone	41000	1	6
General 8-Slot23	Exarch Greaves of the Bound	173620	1	6
General 8-Slot23-Slot1	Empty	0	0	0
General 8-Slot23-Slot2	Empty	0	0	0
General 8-Slot23-Slot3	Extra Planar Potential Shard	148442	1	6
General 8-Slot23-Slot4	Empty	0	0	0
General 8-Slot24	Greatsword of Rebellion	173964	1	6
General 8-Slot24-Slot1	Empty	0	0	0
General 8-Slot24-Slot2	Empty	0	0	0
General 8-Slot24-Slot3	Empty	0	0	0
General 8-Slot25	Broadsword of Rebellion	173951	1	6
General 8-Slot25-Slot1	Empty	0	0	0
General 8-Slot25-Slot2	Empty	0	0	0
General 8-Slot26	Sacred Charm of the Scalewrought	173740	1	6
General 8-Slot26-Slot1	Empty	0	0	0
General 8-Slot26-Slot2	Empty	0	0	0
General 8-Slot26-Slot3	Empty	0	0	0
General 8-Slot26-Slot4	Empty	0	0	0
General 8-Slot27	Empty	0	0	0
General 8-Slot28	Bejeweled Aureate Necklace	173721	1	6
General 8-Slot28-Slot1	Irae Faycite Shard: Chastise	159526	1	6
General 8-Slot28-Slot2	Empty	0	0	0
General 8-Slot28-Slot3	Empty	0	0	0
General 8-Slot29	Exarch Bracer of Rebellion	173815	1	6
General 8-Slot29-Slot1	Empty	0	0	0
General 8-Slot29-Slot2	Empty	0	0	0
General 8-Slot29-Slot3	Extra Planar Potential Shard	148442	1	6
General 8-Slot29-Slot4	Empty	0	0	0
General 8-Slot30	Exarch Gauntlets of the Bound	173616	1	6
General 8-Slot30-Slot1	Empty	0	0	0
General 8-Slot30-Slot2	Empty	0	0	0
General 8-Slot30-Slot3	Extra Planar Potential Shard	148442	1	6
General 8-Slot30-Slot4	Empty	0	0	0
General 8-Slot31	Exarch Bracer of Rebellion	173815	1	6
General 8-Slot31-Slot1	Empty	0	0	0
General 8-Slot31-Slot2	Empty	0	0	0
General 8-Slot31-Slot3	Extra Planar Potential Shard	148442	1	6
General 8-Slot31-Slot4	Empty	0	0	0
General 8-Slot32	Empty	0	0	0
General 8-Slot33	Empty	0	0	0
General 8-Slot34	Empty	0	0	0
General 8-Slot35	Empty	0	0	0
General 8-Slot36	Empty	0	0	0
General 8-Slot37	Empty	0	0	0
General 8-Slot38	Empty	0	0	0
General 8-Slot39	Empty	0	0	0
General 8-Slot40	Empty	0	0	0
General 8-Slot41	Empty	0	0	0
General 8-Slot42	Empty	0	0	0
General 8-Slot43	Empty	0	0	0
General 8-Slot44	Empty	0	0	0
General 8-Slot45	Empty	0	0	0
General 8-Slot46	Empty	0	0	0
General 9	Mythslayer's Chest	151224	1	50
General 9-Slot1	Amulet of Necropotence	11646	1	6
General 9-Slot1-Slot1	Empty	0	0	0
General 9-Slot2	Amulet of Necropotence	11646	1	6
General 9-Slot2-Slot1	Empty	0	0	0
General 9-Slot3	Amulet of Necropotence	11646	1	6
General 9-Slot3-Slot1	Empty	0	0	0
General 9-Slot4	Amulet of Necropotence	11646	1	6
General 9-Slot4-Slot1	Empty	0	0	0
General 9-Slot5	Amulet of Necropotence	11646	1	6
General 9-Slot5-Slot1	Empty	0	0	0
General 9-Slot6	Empty	0	0	0
General 9-Slot7	Empty	0	0	0
General 9-Slot8	Empty	0	0	0
General 9-Slot9	Digit Ring of the Kin	175332	1	6
General 9-Slot9-Slot1	Empty	0	0	0
General 9-Slot9-Slot2	Empty	0	0	0
General 9-Slot9-Slot3	Empty	0	0	0
General 9-Slot10	Venerable Claymore of the Stormstomper	175362	1	6
General 9-Slot10-Slot1	Empty	0	0	0
General 9-Slot10-Slot2	Empty	0	0	0
General 9-Slot10-Slot3	Empty	0	0	0
General 9-Slot11	Ao's Broken Idol	175330	1	6
General 9-Slot11-Slot1	Empty	0	0	0
General 9-Slot11-Slot2	Empty	0	0	0
General 9-Slot11-Slot3	Empty	0	0	0
General 9-Slot12	Tarsal Claw	175357	1	6
General 9-Slot12-Slot1	Empty	0	0	0
General 9-Slot12-Slot2	Empty	0	0	0
General 9-Slot13	Empty	0	0	0
General 9-Slot14	Empty	0	0	0
General 9-Slot15	Empty	0	0	0
General 9-Slot16	Empty	0	0	0
General 9-Slot17	Empty	0	0	0
General 9-Slot18	Empty	0	0	0
General 9-Slot19	Empty	0	0	0
General 9-Slot20	Crate of Eviction	52147	1	6
General 9-Slot21	Empty	0	0	0
General 9-Slot22	Empty	0	0	0
General 9-Slot23	Empty	0	0	0
General 9-Slot24	Empty	0	0	0
General 9-Slot25	Empty	0	0	0
General 9-Slot26	Empty	0	0	0
General 9-Slot27	Empty	0	0	0
General 9-Slot28	Empty	0	0	0
General 9-Slot29	Empty	0	0	0
General 9-Slot30	Empty	0	0	0
General 9-Slot31	Empty	0	0	0
General 9-Slot32	Empty	0	0	0
General 9-Slot33	Empty	0	0	0
General 9-Slot34	Empty	0	0	0
General 9-Slot35	Empty	0	0	0
General 9-Slot36	Empty	0	0	0
General 9-Slot37	Empty	0	0	0
General 9-Slot38	Empty	0	0	0
General 9-Slot39	Empty	0	0	0
General 9-Slot40	Tribute to the Fallen	171177	1	6
General 9-Slot41	Trace of Soaring Sentience	169381	1	6
General 9-Slot42	Empty	0	0	0
General 9-Slot43	Empty	0	0	0
General 9-Slot44	Empty	0	0	0
General 9-Slot45	Trace of Scalding Sentience	169383	1	6
General 9-Slot46	Trace of Stony Sentience	169382	1	6
General 9-Slot47	Trace of Sodden Sentience	169384	1	6
General 9-Slot48	Hymn of Stability: Verse	168142	1	6
General 9-Slot49	Empty	0	0	0
General 9-Slot50	Pieces of Shredded Wings	171376	1	6
General 10	Empty	0	0	0
General 11	Empty	0	0	0
General 12	Empty	0	0	0
Held	Empty	0	0	0
Bank1	Black Battleworn Sporran	161423	1	44
Bank1-Slot1	Hangar Lift Crank Handle	166364	1	6
Bank1-Slot2	Broken Transport Lock	166369	1	6
Bank1-Slot3	Spent Hangar Fire Suppressor	166365	1	6
Bank1-Slot4	Leviathan Cerebral Fluid	167771	2	6
Bank1-Slot5	Transport Tie-Down Strap	166366	2	6
Bank1-Slot6	Broken Spine Tip	145392	2	6
Bank1-Slot7	Etched 'G' Gold Trophy	138849	2	6
Bank1-Slot8	Tissue Magnifier	167799	1	6
Bank1-Slot9	`The Lover` Constellation Map	166909	1	6
Bank1-Slot10	Invasion Success Needs	166353	1	6
Bank1-Slot11	Scalewrought Claw	167788	1	6
Bank1-Slot12	Soft Large Droppings	145374	1	6
Bank1-Slot13	Glowing Smear	145385	4	6
Bank1-Slot14	Aurelian Cord	166900	10	6
Bank1-Slot15	Gilded Stitching	166903	5	6
Bank1-Slot16	Red Pillow Upholstery	166905	4	6
Bank1-Slot17	Gilded Pillow Button	166902	8	6
Bank1-Slot18	Icon of Veeshan: Right Flank	166922	3	6
Bank1-Slot19	Icon of Veeshan: Back Left Wing	166918	6	6
Bank1-Slot20	Icon of Veeshan: Tail	166923	3	6
Bank1-Slot21	Icon of Veeshan: Front Left Wing	166916	7	6
Bank1-Slot22	Aurelian Cotton	166901	8	6
Bank1-Slot23	Writhing Spark	145384	2	6
Bank1-Slot24	Gilded Aurelian Tassel	166904	2	6
Bank1-Slot25	Gospel of Veeshan Vol. 4 "Conquest"	162045	1	6
Bank1-Slot26	Empty Barnacle Shell	162054	3	6
Bank1-Slot27	Cutting from Behemoth Tree	162050	1	6
Bank1-Slot28	Dried Behemoth Leaf	162053	6	6
Bank1-Slot29	Crucible Steel Buckle	150994	1	6
Bank1-Slot30	Stalk of a Spotter	162055	3	6
Bank1-Slot31	Gospel of Veeshan Vol. 5 "Forgiveness"	162046	4	6
Bank1-Slot32	Dendrite Horror Shedding	162051	3	6
Bank1-Slot33	Shed Baby Horn	166629	3	6
Bank1-Slot34	Severed Tail Tip	145394	3	6
Bank1-Slot35	Broken Claw Tip	145391	3	6
Bank1-Slot36	Broken Tooth	145393	1	6
Bank1-Slot37	Shed Scales	145390	1	6
Bank1-Slot38	Shredded Wing Tip	145395	2	6
Bank1-Slot39	Shed Skin	166628	1	6
Bank1-Slot40	Icon of Veeshan: Front Right Wing	166917	5	6
Bank1-Slot41	Icon of Veeshan: Horned Head	166920	2	6
Bank1-Slot42	Icon of Veeshan: Back Right Wing	166919	4	6
Bank1-Slot43	Icon of Veeshan: Left Flank	166921	3	6
Bank1-Slot44	Yellow Pillow Upholstery	166906	2	6
Bank2	Gorangan Blood-Stained Bag	168038	1	40
Bank2-Slot1	Shiny Gray Basilisk Scale	148204	2	6
Bank2-Slot2	Dull Silver Basilisk Scale	148201	1	6
Bank2-Slot3	Elmara's Portrait	150977	1	6
Bank2-Slot4	Kasha's Portrait	150983	1	6
Bank2-Slot5	Piece of The Fordel Hold's Sign	128842	3	6
Bank2-Slot6	Qohme's Wand	97551	3	6
Bank2-Slot7	Red Rabbit Pelt	97582	2	6
Bank2-Slot8	Shed Owlbear Down	128825	4	6
Bank2-Slot9	Daughters of Savagery: Rage and War	153078	2	6
Bank2-Slot10	Empty	0	0	0
Bank2-Slot11	Empty	0	0	0
Bank2-Slot12	Empty	0	0	0
Bank2-Slot13	Empty	0	0	0
Bank2-Slot14	Empty	0	0	0
Bank2-Slot15	Empty	0	0	0
Bank2-Slot16	Empty	0	0	0
Bank2-Slot17	Empty	0	0	0
Bank2-Slot18	Empty	0	0	0
Bank2-Slot19	Empty	0	0	0
Bank2-Slot20	Empty	0	0	0
Bank2-Slot21	Empty	0	0	0
Bank2-Slot22	Empty	0	0	0
Bank2-Slot23	Empty	0	0	0
Bank2-Slot24	Empty	0	0	0
Bank2-Slot25	Empty	0	0	0
Bank2-Slot26	Empty	0	0	0
Bank2-Slot27	Empty	0	0	0
Bank2-Slot28	Empty	0	0	0
Bank2-Slot29	Empty	0	0	0
Bank2-Slot30	Empty	0	0	0
Bank2-Slot31	Empty	0	0	0
Bank2-Slot32	Empty	0	0	0
Bank2-Slot33	Empty	0	0	0
Bank2-Slot34	Empty	0	0	0
Bank2-Slot35	Empty	0	0	0
Bank2-Slot36	Empty	0	0	0
Bank2-Slot37	Empty	0	0	0
Bank2-Slot38	Empty	0	0	0
Bank2-Slot39	Empty	0	0	0
Bank2-Slot40	Empty	0	0	0
Bank3	Empty	0	0	0
Bank4	Empty	0	0	0
Bank5	Tan Battleworn Sack	161424	1	40
Bank5-Slot1	Unused Horseshoe	162974	3	6
Bank5-Slot2	Hodstock Child's Doll	162972	3	6
Bank5-Slot3	Bobble-by-Water Rebuilding Plans	162970	1	6
Bank5-Slot4	Wanted Poster - Bandits	162975	1	6
Bank5-Slot5	Nektulos Fern	162990	1	6
Bank5-Slot6	Hodstock to Temby Trade Receipt	162973	1	6
Bank5-Slot7	Well-Worn Shovel	162977	1	6
Bank5-Slot8	Sparking Node	145383	5	6
Bank5-Slot9	Fading Globe	145382	3	6
Bank5-Slot10	Fracturing Spark	145387	1	6
Bank5-Slot11	Swirling Spark	145386	5	6
Bank5-Slot12	Large Smear of Mucus	145381	1	6
Bank5-Slot13	Thormir's Portrait	150979	2	6
Bank5-Slot14	Shed Baby Horn	166629	1	6
Bank5-Slot15	Dream of Snakes	129975	1	6
Bank5-Slot16	Broken Transport Lock	166369	2	6
Bank5-Slot17	Dream of Love	129980	1	6
Bank5-Slot18	Manipulated Amethyst Egg Fluid	166340	1	6
Bank5-Slot19	Crushed Lock-In Bolt	166370	1	6
Bank5-Slot20	Dream of Coin	129978	1	6
Bank5-Slot21	Dream of Spiritual Visions	129981	1	6
Bank5-Slot22	Dream of Battles Fought	129977	1	6
Bank5-Slot23	Hangar Lift Crank Handle	166364	1	6
Bank5-Slot24	Transport Hangar Carabiner	166371	1	6
Bank5-Slot25	Emptied Ruby Egg Shell	166344	1	6
Bank5-Slot26	Snapped Transport Hook	166368	2	6
Bank5-Slot27	Manipulated Emerald Egg Fluid	166342	1	6
Bank5-Slot28	Gospel of Veeshan Vol. 3 "Surviving"	162044	1	6
Bank5-Slot29	Devlin's Tarnished Badge	97545	3	6
Bank5-Slot30	Drowning Snare	139957	2	6
Bank5-Slot31	Exotic Flora Seed	162052	5	6
Bank5-Slot32	Generously Grimy Gadget	153861	2	6
Bank5-Slot33	Interstellar Communique Beta	162035	7	6
Bank5-Slot34	Interstellar Communique Epsilon	162038	2	6
Bank5-Slot35	Interstellar Communique Gamma	162036	2	6
Bank5-Slot36	Jrint's Belt Buckle	97550	9	6
Bank5-Slot37	Lava Carapace	97580	2	6
Bank5-Slot38	Magma Golem Goo	97576	2	6
Bank5-Slot39	Mushroom Moppet	129029	5	6
Bank5-Slot40	Opalescent Blossom	127967	8	6
Bank6	Empty	0	0	0
Bank7	Empty	0	0	0
Bank8	Empty	0	0	0
Bank9	Jeweler's Kit	17912	1	4
Bank9-Slot1	Empty	0	0	0
Bank9-Slot2	Empty	0	0	0
Bank9-Slot3	Empty	0	0	0
Bank9-Slot4	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Restless Bunker	164423	1	44
Bank13-Slot1	Empty	0	0	0
Bank13-Slot2	Empty	0	0	0
Bank13-Slot3	Empty	0	0	0
Bank13-Slot4	Empty	0	0	0
Bank13-Slot5	Empty	0	0	0
Bank13-Slot6	Empty	0	0	0
Bank13-Slot7	Empty	0	0	0
Bank13-Slot8	Empty	0	0	0
Bank13-Slot9	Empty	0	0	0
Bank13-Slot10	Empty	0	0	0
Bank13-Slot11	Empty	0	0	0
Bank13-Slot12	Empty	0	0	0
Bank13-Slot13	Empty	0	0	0
Bank13-Slot14	Empty	0	0	0
Bank13-Slot15	Empty	0	0	0
Bank13-Slot16	Empty	0	0	0
Bank13-Slot17	Empty	0	0	0
Bank13-Slot18	Empty	0	0	0
Bank13-Slot19	Empty	0	0	0
Bank13-Slot20	Empty	0	0	0
Bank13-Slot21	Empty	0	0	0
Bank13-Slot22	Empty	0	0	0
Bank13-Slot23	Empty	0	0	0
Bank13-Slot24	Empty	0	0	0
Bank13-Slot25	Empty	0	0	0
Bank13-Slot26	Empty	0	0	0
Bank13-Slot27	Empty	0	0	0
Bank13-Slot28	Empty	0	0	0
Bank13-Slot29	Empty	0	0	0
Bank13-Slot30	Empty	0	0	0
Bank13-Slot31	Empty	0	0	0
Bank13-Slot32	Empty	0	0	0
Bank13-Slot33	Empty	0	0	0
Bank13-Slot34	Empty	0	0	0
Bank13-Slot35	Empty	0	0	0
Bank13-Slot36	Empty	0	0	0
Bank13-Slot37	Empty	0	0	0
Bank13-Slot38	Empty	0	0	0
Bank13-Slot39	Empty	0	0	0
Bank13-Slot40	Empty	0	0	0
Bank13-Slot41	Empty	0	0	0
Bank13-Slot42	Empty	0	0	0
Bank13-Slot43	Empty	0	0	0
Bank13-Slot44	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
Bank17	Empty	0	0	0
Bank18	Stormslayer's Satchel	153976	1	44
Bank18-Slot1	Glowing Etched Bloodstone	164245	1	6
Bank18-Slot2	Extra Planar Potential Shard	148442	1	6
Bank18-Slot3	Covariant Engram	170289	1	6
Bank18-Slot4	Concentrated Goblin Smarts	171370	1	6
Bank18-Slot5	Shoulder Fastener of Uprising	170435	2	6
Bank18-Slot6	String Serving of Uprising	170453	1	6
Bank18-Slot7	Charm Polishing Cloth of Uprising	170440	1	6
Bank18-Slot8	Ring Polishing Cloth of Uprising	170438	1	6
Bank18-Slot9	Empty	0	0	0
Bank18-Slot10	Empty	0	0	0
Bank18-Slot11	Empty	0	0	0
Bank18-Slot12	Empty	0	0	0
Bank18-Slot13	Empty	0	0	0
Bank18-Slot14	Empty	0	0	0
Bank18-Slot15	Empty	0	0	0
Bank18-Slot16	Empty	0	0	0
Bank18-Slot17	Empty	0	0	0
Bank18-Slot18	Empty	0	0	0
Bank18-Slot19	Empty	0	0	0
Bank18-Slot20	Empty	0	0	0
Bank18-Slot21	Empty	0	0	0
Bank18-Slot22	Empty	0	0	0
Bank18-Slot23	Empty	0	0	0
Bank18-Slot24	Empty	0	0	0
Bank18-Slot25	Empty	0	0	0
Bank18-Slot26	Empty	0	0	0
Bank18-Slot27	Empty	0	0	0
Bank18-Slot28	Empty	0	0	0
Bank18-Slot29	Empty	0	0	0
Bank18-Slot30	Empty	0	0	0
Bank18-Slot31	Empty	0	0	0
Bank18-Slot32	Empty	0	0	0
Bank18-Slot33	Empty	0	0	0
Bank18-Slot34	Empty	0	0	0
Bank18-Slot35	Empty	0	0	0
Bank18-Slot36	Empty	0	0	0
Bank18-Slot37	Empty	0	0	0
Bank18-Slot38	Empty	0	0	0
Bank18-Slot39	Empty	0	0	0
Bank18-Slot40	Empty	0	0	0
Bank18-Slot41	Empty	0	0	0
Bank18-Slot42	Empty	0	0	0
Bank18-Slot43	Empty	0	0	0
Bank18-Slot44	Empty	0	0	0
Bank19	Mythslayer's Satchel	151238	1	42
Bank19-Slot1	Empty	0	0	0
Bank19-Slot2	Empty	0	0	0
Bank19-Slot3	Empty	0	0	0
Bank19-Slot4	Empty	0	0	0
Bank19-Slot5	Empty	0	0	0
Bank19-Slot6	Empty	0	0	0
Bank19-Slot7	Empty	0	0	0
Bank19-Slot8	Empty	0	0	0
Bank19-Slot9	Empty	0	0	0
Bank19-Slot10	Empty	0	0	0
Bank19-Slot11	Empty	0	0	0
Bank19-Slot12	Empty	0	0	0
Bank19-Slot13	Empty	0	0	0
Bank19-Slot14	Empty	0	0	0
Bank19-Slot15	Empty	0	0	0
Bank19-Slot16	Empty	0	0	0
Bank19-Slot17	Empty	0	0	0
Bank19-Slot18	Empty	0	0	0
Bank19-Slot19	Empty	0	0	0
Bank19-Slot20	Empty	0	0	0
Bank19-Slot21	Empty	0	0	0
Bank19-Slot22	Empty	0	0	0
Bank19-Slot23	Empty	0	0	0
Bank19-Slot24	Empty	0	0	0
Bank19-Slot25	Empty	0	0	0
Bank19-Slot26	Empty	0	0	0
Bank19-Slot27	Empty	0	0	0
Bank19-Slot28	Empty	0	0	0
Bank19-Slot29	Empty	0	0	0
Bank19-Slot30	Empty	0	0	0
Bank19-Slot31	Empty	0	0	0
Bank19-Slot32	Empty	0	0	0
Bank19-Slot33	Empty	0	0	0
Bank19-Slot34	Empty	0	0	0
Bank19-Slot35	Empty	0	0	0
Bank19-Slot36	Empty	0	0	0
Bank19-Slot37	Empty	0	0	0
Bank19-Slot38	Empty	0	0	0
Bank19-Slot39	Empty	0	0	0
Bank19-Slot40	Empty	0	0	0
Bank19-Slot41	Empty	0	0	0
Bank19-Slot42	Empty	0	0	0
Bank20	Legendary Strongbox	129901	1	40
Bank20-Slot1	Broken Claw Tip	145391	8	6
Bank20-Slot2	Shredded Wing Tip	145395	1	6
Bank20-Slot3	Severed Tail Tip	145394	11	6
Bank20-Slot4	Transport Hangar Carabiner	166371	1	6
Bank20-Slot5	Broken Claw Tip	145391	1	6
Bank20-Slot6	Leviathan Blood Plasma	167770	1	6
Bank20-Slot7	Red Pillow Upholstery	166905	1	6
Bank20-Slot8	Gilded Stitching	166903	1	6
Bank20-Slot9	Gilded Pillow Button	166902	3	6
Bank20-Slot10	Icon of Veeshan: Left Flank	166921	2	6
Bank20-Slot11	Pulak's Journal, Page 2	129033	1	6
Bank20-Slot12	Pulak's Journal, Page 6	129037	1	6
Bank20-Slot13	Pulak's Journal, Page 1	129032	1	6
Bank20-Slot14	Pulak's Journal, Page 4	129035	2	6
Bank20-Slot15	Ankexfen Serrano Peppers	145579	1	6
Bank20-Slot16	Letter Lost - Cylqis	153085	1	6
Bank20-Slot17	Pal'Lomen Adder's Tongue Sori	138832	2	6
Bank20-Slot18	Pal'Lomen Hart's Tongue Sori	138835	1	6
Bank20-Slot19	Pal'Lomen Lady Fern Sori	138831	1	6
Bank20-Slot20	A Song Of Death	145358	1	6
Bank20-Slot21	Thoughts about Consideration	127990	1	6
Bank20-Slot22	Copper Lava Glass	139965	2	6
Bank20-Slot23	The Wandering Merchant	145357	1	6
Bank20-Slot24	Short Odds	145359	1	6
Bank20-Slot25	Darkness In The Light	145356	1	6
Bank20-Slot26	For Cazic!	145354	2	6
Bank20-Slot27	Empty	0	0	0
Bank20-Slot28	Empty	0	0	0
Bank20-Slot29	Empty	0	0	0
Bank20-Slot30	Empty	0	0	0
Bank20-Slot31	Empty	0	0	0
Bank20-Slot32	Empty	0	0	0
Bank20-Slot33	Empty	0	0	0
Bank20-Slot34	Empty	0	0	0
Bank20-Slot35	Empty	0	0	0
Bank20-Slot36	Empty	0	0	0
Bank20-Slot37	Empty	0	0	0
Bank20-Slot38	Empty	0	0	0
Bank20-Slot39	Empty	0	0	0
Bank20-Slot40	Empty	0	0	0
Bank21	Caravan Satchel	147414	1	36
Bank21-Slot1	Emberquartz Protector Source	171183	1	6
Bank21-Slot2	Emberquartz Protector Source	171183	1	6
Bank21-Slot3	Emberquartz Protector Source	171183	1	6
Bank21-Slot4	Emberquartz Protector Source	171183	1	6
Bank21-Slot5	Emberquartz Protector Source	171183	1	6
Bank21-Slot6	Emberquartz Protector Source	171183	1	6
Bank21-Slot7	Emberquartz Protector Source	171183	1	6
Bank21-Slot8	Emberquartz Protector Source	171183	1	6
Bank21-Slot9	Emberquartz Protector Source	171183	1	6
Bank21-Slot10	Emberquartz Protector Source	171183	1	6
Bank21-Slot11	Emberquartz Protector Source	171183	1	6
Bank21-Slot12	Emberquartz Protector Source	171183	1	6
Bank21-Slot13	Emberquartz Protector Source	171183	1	6
Bank21-Slot14	Emberquartz Protector Source	171183	1	6
Bank21-Slot15	Emberquartz Protector Source	171183	1	6
Bank21-Slot16	Emberquartz Protector Source	171183	1	6
Bank21-Slot17	Emberquartz Protector Source	171183	1	6
Bank21-Slot18	Emberquartz Protector Source	171183	1	6
Bank21-Slot19	Emberquartz Protector Source	171183	1	6
Bank21-Slot20	Shadewrought Coin of the Eclipse	109899	1	6
Bank21-Slot21	Luminous Restless Ice	164604	1	6
Bank21-Slot22	Extra Planar Potential Shard	148442	1	6
Bank21-Slot23	Extra Planar Potential Shard	148442	1	6
Bank21-Slot24	Extra Planar Potential Shard	148442	1	6
Bank21-Slot25	Extra Planar Potential Shard	148442	1	6
Bank21-Slot26	Extra Planar Potential Shard	148442	1	6
Bank21-Slot27	Extra Planar Potential Shard	148442	1	6
Bank21-Slot28	Covariant Engram	170289	1	6
Bank21-Slot29	Covariant Engram	170289	1	6
Bank21-Slot30	Extra Planar Potential Shard	148442	1	6
Bank21-Slot31	Extra Planar Potential Shard	148442	1	6
Bank21-Slot32	Covariant Engram	170289	1	6
Bank21-Slot33	Extra Planar Potential Shard	148442	1	6
Bank21-Slot34	Extra Planar Potential Shard	148442	1	6
Bank21-Slot35	Covariant Engram	170289	1	6
Bank21-Slot36	Extra Planar Potential Shard	148442	1	6
Bank22	Heroic Backpack of the Adventurer	135987	1	40
Bank22-Slot1	Empty	0	0	0
Bank22-Slot2	Empty	0	0	0
Bank22-Slot3	Empty	0	0	0
Bank22-Slot4	Empty	0	0	0
Bank22-Slot5	Empty	0	0	0
Bank22-Slot6	Empty	0	0	0
Bank22-Slot7	Empty	0	0	0
Bank22-Slot8	Empty	0	0	0
Bank22-Slot9	Empty	0	0	0
Bank22-Slot10	Empty	0	0	0
Bank22-Slot11	Empty	0	0	0
Bank22-Slot12	Empty	0	0	0
Bank22-Slot13	Empty	0	0	0
Bank22-Slot14	Empty	0	0	0
Bank22-Slot15	Empty	0	0	0
Bank22-Slot16	Empty	0	0	0
Bank22-Slot17	Empty	0	0	0
Bank22-Slot18	Empty	0	0	0
Bank22-Slot19	Empty	0	0	0
Bank22-Slot20	Empty	0	0	0
Bank22-Slot21	Empty	0	0	0
Bank22-Slot22	Empty	0	0	0
Bank22-Slot23	Empty	0	0	0
Bank22-Slot24	Empty	0	0	0
Bank22-Slot25	Empty	0	0	0
Bank22-Slot26	Empty	0	0	0
Bank22-Slot27	Empty	0	0	0
Bank22-Slot28	Empty	0	0	0
Bank22-Slot29	Empty	0	0	0
Bank22-Slot30	Empty	0	0	0
Bank22-Slot31	Empty	0	0	0
Bank22-Slot32	Empty	0	0	0
Bank22-Slot33	Empty	0	0	0
Bank22-Slot34	Empty	0	0	0
Bank22-Slot35	Empty	0	0	0
Bank22-Slot36	Empty	0	0	0
Bank22-Slot37	Empty	0	0	0
Bank22-Slot38	Empty	0	0	0
Bank22-Slot39	Empty	0	0	0
Bank22-Slot40	Empty	0	0	0
Bank23	Sparkling Planeslayer's Pouch	129875	1	32
Bank23-Slot1	Empty	0	0	0
Bank23-Slot2	Empty	0	0	0
Bank23-Slot3	Empty	0	0	0
Bank23-Slot4	Empty	0	0	0
Bank23-Slot5	Empty	0	0	0
Bank23-Slot6	Empty	0	0	0
Bank23-Slot7	Empty	0	0	0
Bank23-Slot8	Empty	0	0	0
Bank23-Slot9	Empty	0	0	0
Bank23-Slot10	Empty	0	0	0
Bank23-Slot11	Empty	0	0	0
Bank23-Slot12	Empty	0	0	0
Bank23-Slot13	Empty	0	0	0
Bank23-Slot14	Empty	0	0	0
Bank23-Slot15	Empty	0	0	0
Bank23-Slot16	Empty	0	0	0
Bank23-Slot17	Empty	0	0	0
Bank23-Slot18	Empty	0	0	0
Bank23-Slot19	Empty	0	0	0
Bank23-Slot20	Empty	0	0	0
Bank23-Slot21	Empty	0	0	0
Bank23-Slot22	Empty	0	0	0
Bank23-Slot23	Empty	0	0	0
Bank23-Slot24	Empty	0	0	0
Bank23-Slot25	Empty	0	0	0
Bank23-Slot26	Empty	0	0	0
Bank23-Slot27	Empty	0	0	0
Bank23-Slot28	Empty	0	0	0
Bank23-Slot29	Empty	0	0	0
Bank23-Slot30	Empty	0	0	0
Bank23-Slot31	Empty	0	0	0
Bank23-Slot32	Empty	0	0	0
Bank24	Frosted Storage Crate	164611	1	42
Bank24-Slot1	Transport Tie-Down Strap	166366	1	6
Bank24-Slot2	Emptied Ruby Egg Shell	166344	1	6
Bank24-Slot3	Large Smear of Mucus	145381	7	6
Bank24-Slot4	Shed Skin	166628	9	6
Bank24-Slot5	Swirling Spark	145386	2	6
Bank24-Slot6	Broken Tooth	145393	10	6
Bank24-Slot7	Sparking Node	145383	2	6
Bank24-Slot8	Shed Baby Horn	166629	5	6
Bank24-Slot9	Emptied Ruby Egg Shell	166344	1	6
Bank24-Slot10	Manipulated Ruby Egg Fluid	166341	1	6
Bank24-Slot11	Belt Buckle of Uprising	170439	1	6
Bank24-Slot12	Hangar Lift Crank Handle	166364	2	6
Bank24-Slot13	The Dark Herald	145353	1	6
